Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","150","Europe","2016","2016","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","101.109889","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","101.856518","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","102.822361","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","102.301836","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","102.218358","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","102.590867","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","102.520091","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","102.507573","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","102.28431","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","102.498234","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","103.046291","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","103.261389","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","103.59475","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","104.118333","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","104.117159","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","104.322994","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","104.466813","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","104.773706","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","104.665739","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","104.495258","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","104.376145","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","104.686489","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","104.742511","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","104.802912","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","105.234277","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","105.863365","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","106.414666","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","106.270025","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","106.263365","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","106.7182","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","106.750358","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","106.91942","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","106.988512","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","106.631374","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","106.524021","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","106.898622","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","107.246812","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","107.898628","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","108.473578","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","108.769432","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","109.872603","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","110.134653","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","109.801853","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","108.837568","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","108.571091","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","108.149622","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","108.41573","E","Estimated value","base year is 2015"
